ID,SKU,Nome,Preço
11699,1107-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 3,00 m",1019
11678,1107-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1019
13185,1107-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1019
13544,1107-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1019
11516,1108-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11654,1108-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 2,50 m",1069
12928,1108-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11634,1108-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11615,1108-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11696,1108-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11675,1108-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1069
13182,1108-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1069
13541,1108-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1069
11542,1109-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11656,1109-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 3,00 m",1279
12930,1109-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11636,1109-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11617,1109-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11698,1109-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11677,1109-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1279
13184,1109-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1279
13543,1109-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1279
11543,1110-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11655,1110-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 3,50 m",1489
12929,1110-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11635,1110-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11616,1110-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11697,1110-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11676,1110-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1489
13183,1110-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1489
13542,1110-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1489
11544,1111-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11653,1111-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 3,00 x 3,00 m",1529
12927,1111-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11633,1111-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11614,1111-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11695,1111-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11674,1111-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1529
13181,1111-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1529
13540,1111-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1529
11545,1112-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 3,00 x 4,00 m",2039
