ID,SKU,Nome,Preço
11679,1106-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",1029
11700,1106-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 2,50 m",1029
12932,1106-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 2,50 m",1029
13186,1106-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",1029
13545,1106-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",1029
16588,1106-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,00 x 2,50 m",1029
17044,1106-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,00 x 2,50 m",1029
11541,1107-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11618,1107-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11637,1107-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11657,1107-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11678,1107-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11699,1107-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 3,00 m",1229
12931,1107-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 3,00 m",1229
13185,1107-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1229
13544,1107-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 3,00 m",1229
16587,1107-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,00 x 3,00 m",1229
17043,1107-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,00 x 3,00 m",1229
11516,1108-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11615,1108-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11634,1108-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11654,1108-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11675,1108-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11696,1108-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 2,50 m",1289
12928,1108-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 2,50 m",1289
13182,1108-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1289
13541,1108-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 2,50 m",1289
16584,1108-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,50 x 2,50 m",1289
17040,1108-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,50 x 2,50 m",1289
11555,8108-01-1,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11606,8108-12-1,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11625,8108-10-1,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11645,8108-05-1,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11666,8108-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11687,8108-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
12919,8108-08-1,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
13173,8108-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
13532,8108-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
16575,8108-14-1,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
17031,8108-06-1,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - Redondo 3,00m Diâmetro",1449
11542,1109-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 3,00 m",1539
11617,1109-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 3,00 m",1539
11636,1109-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 3,00 m",1539
11656,1109-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 3,00 m",1539
11677,1109-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1539
11698,1109-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 3,00 m",1539
12930,1109-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 3,00 m",1539
13184,1109-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1539
13543,1109-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,00 m",1539
16586,1109-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,50 x 3,00 m",1539
17042,1109-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,50 x 3,00 m",1539
